payment_id,ride_id,mode,amount,status,tip_amount
P003145,R003145,Cash,57.76,Success,0
P003146,R003146,UPI,95.22,Success,10
P003147,R003147,UPI,106.36,Success,0
P003148,R003148,UPI,69.88,Success,5
P003149,R003149,Card,68.52,Success,5
P003150,R003150,Card,130.72,Success,20
P003151,R003151,Card,94.12,Success,0
P003152,R003152,UPI,77.0,Success,0
P003153,R003153,UPI,33.08,Success,0
P003154,R003154,Card,65.44,Success,0
P003155,R003155,UPI,101.44,Success,0
P003156,R003156,UPI,79.48,Success,0
P003157,R003157,UPI,26.96,Success,0
P003158,R003158,Card,106.04,Success,20
P003159,R003159,Card,66.64,Success,0
P003160,R003160,UPI,69.08,Success,0
P003161,R003161,UPI,67.88,Failed,20
P003162,R003162,UPI,101.76,Success,10
P003163,R003163,Card,47.78,Success,0
P003164,R003164,UPI,98.8,Success,0
P003165,R003165,Card,132.12,Success,10
P003166,R003166,UPI,83.68,Success,0
P003167,R003167,UPI,91.4,Success,0
P003168,R003168,UPI,87.24,Success,0
P003169,R003169,Card,68.0,Success,0
P003170,R003170,Wallet,84.12,Success,20
P003171,R003171,UPI,69.08,Success,0
P003172,R003172,Card,205.64,Success,0
P003173,R003173,UPI,44.42,Success,0
P003174,R003174,UPI,80.76,Success,20
P003175,R003175,Cash,96.52,Success,0
P003176,R003176,Card,103.94,Success,0
P003177,R003177,UPI,106.84,Success,0
P003178,R003178,UPI,156.76,Success,0
P003179,R003179,UPI,87.16,Success,0
P003180,R003180,UPI,109.68,Success,0
P003181,R003181,UPI,48.92,Success,0
P003182,R003182,Card,65.84,Success,10
P003183,R003183,UPI,105.0,Success,0
P003184,R003184,UPI,83.48,Success,0
P003185,R003185,Cash,55.88,Success,0
P003186,R003186,Wallet,50.34,Success,0
P003187,R003187,UPI,33.34,Success,5
P003188,R003188,Card,55.36,Success,0
P003189,R003189,UPI,63.4,Success,0
P003190,R003190,UPI,121.92,Success,5
P003191,R003191,Card,44.3,Success,5
P003192,R003192,UPI,57.56,Success,0
P003193,R003193,UPI,73.36,Success,0
P003194,R003194,Card,35.66,Success,0
P003195,R003195,UPI,59.44,Success,0
P003196,R003196,Card,54.28,Success,20
P003197,R003197,UPI,36.04,Success,0
P003198,R003198,Card,139.36,Success,0
P003199,R003199,Card,114.28,Pending,0
P003200,R003200,UPI,59.86,Success,20
P003201,R003201,Card,71.12,Success,0
P003202,R003202,UPI,66.04,Success,0
P003203,R003203,UPI,147.68,Success,10
P003204,R003204,UPI,25.82,Failed,0
P003205,R003205,UPI,93.0,Success,20
P003206,R003206,Cash,68.78,Success,0
P003207,R003207,UPI,53.56,Success,20
P003208,R003208,UPI,35.24,Success,0
P003209,R003209,UPI,43.28,Success,0
P003210,R003210,UPI,117.08,Success,0
P003211,R003211,UPI,55.92,Success,5
P003212,R003212,UPI,148.48,Success,5
P003213,R003213,Card,64.92,Success,10
P003214,R003214,UPI,86.2,Success,0
P003215,R003215,UPI,49.56,Success,0
P003216,R003216,Card,32.66,Success,0
P003217,R003217,UPI,96.24,Success,5
P003218,R003218,Card,172.8,Success,20
P003219,R003219,Card,54.6,Success,0
P003220,R003220,UPI,66.4,Success,0
P003221,R003221,Wallet,145.08,Success,20
P003222,R003222,Card,105.08,Success,0
P003223,R003223,UPI,47.84,Pending,0
P003224,R003224,UPI,70.22,Success,0
P003225,R003225,UPI,228.52,Success,0
P003226,R003226,Cash,152.92,Success,0
P003227,R003227,UPI,54.56,Success,0
P003228,R003228,Card,51.8,Pending,0
P003229,R003229,Card,92.78,Success,0
P003230,R003230,UPI,163.2,Success,5
P003231,R003231,Card,115.84,Success,0
P003232,R003232,UPI,75.04,Success,0
P003233,R003233,UPI,35.24,Success,0
P003234,R003234,UPI,44.36,Success,0
P003235,R003235,Cash,112.72,Success,5
P003236,R003236,Card,63.56,Pending,10
P003237,R003237,Wallet,38.36,Success,0
P003238,R003238,Cash,201.52,Success,0
P003239,R003239,Card,79.36,Success,0
P003240,R003240,Card,104.64,Success,5
P003241,R003241,Wallet,64.52,Success,0
P003242,R003242,UPI,133.08,Failed,5
P003243,R003243,Wallet,30.02,Success,0
P003244,R003244,UPI,66.88,Success,0
P003245,R003245,UPI,62.66,Failed,0
P003246,R003246,UPI,50.96,Success,0
P003247,R003247,Card,25.94,Success,0
P003248,R003248,UPI,48.76,Success,0
P003249,R003249,UPI,67.52,Success,0
P003250,R003250,UPI,76.4,Success,10
P003251,R003251,Cash,122.76,Success,0
P003252,R003252,UPI,62.72,Success,10
P003253,R003253,UPI,137.36,Success,0
P003254,R003254,UPI,154.48,Success,0
P003255,R003255,UPI,67.96,Success,0
P003256,R003256,Card,71.88,Success,5
P003257,R003257,UPI,44.8,Success,5
P003258,R003258,Wallet,32.68,Success,0
P003259,R003259,Card,61.96,Success,0
P003260,R003260,UPI,89.32,Success,0
P003261,R003261,Card,53.44,Success,0
P003262,R003262,Cash,70.12,Success,0
P003263,R003263,Card,114.72,Success,20
P003264,R003264,UPI,79.8,Success,5
P003265,R003265,UPI,77.12,Success,0
P003266,R003266,UPI,51.88,Success,0
P003267,R003267,UPI,57.68,Success,0
P003268,R003268,UPI,42.62,Success,0
P003269,R003269,Card,97.0,Success,0
P003270,R003270,Cash,60.46,Success,5
P003271,R003271,Card,60.4,Success,0
P003272,R003272,UPI,62.18,Success,5
P003273,R003273,UPI,139.72,Success,0
P003274,R003274,UPI,126.36,Success,5
P003275,R003275,UPI,28.46,Success,0
P003276,R003276,Wallet,67.66,Success,0
P003277,R003277,UPI,28.1,Success,0
P003278,R003278,Card,33.8,Success,0
P003279,R003279,Wallet,40.88,Success,5
P003280,R003280,UPI,66.76,Success,0
P003281,R003281,UPI,44.08,Success,5
P003282,R003282,UPI,108.72,Success,5
P003283,R003283,Card,118.44,Success,5
P003284,R003284,Card,164.76,Success,5
P003285,R003285,UPI,75.08,Success,10
P003286,R003286,Card,103.12,Success,0
P003287,R003287,Card,59.56,Success,0
P003288,R003288,UPI,48.68,Success,0
P003289,R003289,UPI,60.74,Success,0
P003290,R003290,UPI,68.84,Success,0
P003291,R003291,Card,71.52,Success,5
P003292,R003292,Cash,53.8,Success,0
P003293,R003293,UPI,84.88,Success,0
P003294,R003294,UPI,78.04,Success,0
P003295,R003295,Card,116.96,Success,0
P003296,R003296,UPI,67.8,Success,0
P003297,R003297,UPI,183.04,Success,0
P003298,R003298,Wallet,130.08,Success,5
P003299,R003299,Card,98.36,Success,10
P003300,R003300,Card,103.48,Success,0
P003301,R003301,UPI,95.32,Success,20
P003302,R003302,Card,82.48,Success,0
P003303,R003303,UPI,25.88,Success,0
P003304,R003304,UPI,29.0,Success,0
P003305,R003305,UPI,97.34,Success,0
P003306,R003306,Cash,48.6,Success,0
P003307,R003307,Cash,166.72,Success,0
P003308,R003308,Card,71.36,Success,10
P003309,R003309,UPI,114.64,Success,0
P003310,R003310,UPI,65.48,Success,0
P003311,R003311,Cash,28.22,Pending,0
P003312,R003312,UPI,59.92,Success,0
P003313,R003313,Wallet,302.08,Success,0
P003314,R003314,Cash,120.2,Success,0
P003315,R003315,UPI,89.0,Success,10
P003316,R003316,Card,58.48,Success,5
P003317,R003317,UPI,76.8,Success,10
P003318,R003318,UPI,227.84,Success,0
P003319,R003319,UPI,78.48,Success,5
P003320,R003320,UPI,437.56,Success,0
P003321,R003321,Cash,110.28,Success,0
P003322,R003322,UPI,45.12,Success,0
P003323,R003323,UPI,44.6,Failed,0
P003324,R003324,Cash,58.72,Success,0
P003325,R003325,UPI,75.0,Success,0
P003326,R003326,UPI,100.96,Success,0
P003327,R003327,UPI,47.02,Success,5
P003328,R003328,UPI,119.36,Success,0
P003329,R003329,UPI,48.44,Success,0
P003330,R003330,Card,59.68,Success,0
P003331,R003331,UPI,110.04,Success,5
P003332,R003332,Card,87.4,Success,0
P003333,R003333,UPI,41.28,Success,5
P003334,R003334,UPI,129.96,Success,5
P003335,R003335,Card,111.0,Success,20
P003336,R003336,UPI,90.44,Success,10
P003337,R003337,UPI,35.88,Success,0
P003338,R003338,UPI,55.34,Success,0
P003339,R003339,UPI,48.44,Success,0
P003340,R003340,Cash,79.48,Success,0
P003341,R003341,Card,186.48,Success,5
P003342,R003342,UPI,81.3,Success,10
P003343,R003343,UPI,46.88,Success,0
P003344,R003344,UPI,135.4,Success,5
P003345,R003345,UPI,73.48,Success,0
P003346,R003346,Cash,51.02,Pending,0
P003347,R003347,UPI,136.72,Success,0
P003348,R003348,UPI,67.0,Success,0
P003349,R003349,UPI,60.36,Success,0
P003350,R003350,UPI,71.48,Success,0
P003351,R003351,Wallet,53.22,Success,0
P003352,R003352,UPI,51.16,Success,0
P003353,R003353,UPI,56.84,Success,0
P003354,R003354,Wallet,69.88,Success,0
P003355,R003355,Cash,137.72,Success,10
P003356,R003356,UPI,65.16,Success,0
P003357,R003357,UPI,70.56,Success,5
P003358,R003358,UPI,75.84,Success,5
P003359,R003359,UPI,57.16,Success,10
P003360,R003360,Cash,138.44,Success,0
P003361,R003361,UPI,86.64,Success,0
P003362,R003362,Card,136.12,Success,0
P003363,R003363,UPI,51.82,Success,0
P003364,R003364,UPI,75.12,Success,5
P003365,R003365,UPI,71.8,Success,0
P003366,R003366,Wallet,102.0,Success,0
P003367,R003367,UPI,135.6,Success,20
P003368,R003368,UPI,88.46,Success,0
P003369,R003369,Card,56.78,Success,0
P003370,R003370,UPI,306.76,Success,0
P003371,R003371,Wallet,81.08,Success,0
P003372,R003372,Card,119.36,Success,10
P003373,R003373,UPI,164.8,Success,0
P003374,R003374,UPI,34.76,Success,0
P003375,R003375,UPI,105.84,Success,0
P003376,R003376,UPI,65.22,Failed,10
P003377,R003377,Card,71.76,Success,20
P003378,R003378,UPI,62.44,Success,0
P003379,R003379,UPI,61.8,Success,5
P003380,R003380,UPI,76.36,Success,0
P003381,R003381,UPI,44.78,Success,0
P003382,R003382,Card,45.96,Success,10
P003383,R003383,Card,89.64,Success,0
P003384,R003384,UPI,143.6,Success,0
P003385,R003385,Card,108.76,Success,0
P003386,R003386,UPI,144.28,Success,0
P003387,R003387,UPI,107.88,Success,5
P003388,R003388,UPI,109.6,Success,0
P003389,R003389,UPI,60.58,Success,5
P003390,R003390,UPI,65.36,Success,0
P003391,R003391,UPI,116.56,Success,10
P003392,R003392,UPI,118.84,Success,0
P003393,R003393,UPI,73.2,Success,5
P003394,R003394,Card,47.22,Failed,10
P003395,R003395,Card,89.68,Success,0
P003396,R003396,UPI,121.88,Success,0
P003397,R003397,Card,76.48,Success,5
P003398,R003398,Wallet,68.12,Success,0
P003399,R003399,UPI,38.62,Success,5
P003400,R003400,UPI,59.04,Success,5
P003401,R003401,Cash,68.58,Success,0
P003402,R003402,UPI,88.92,Success,5
P003403,R003403,Card,241.6,Pending,5
P003404,R003404,UPI,52.98,Success,0
P003405,R003405,UPI,102.12,Success,10
P003406,R003406,Card,84.96,Success,5
P003407,R003407,UPI,89.4,Success,0
P003408,R003408,UPI,95.6,Success,10
P003409,R003409,UPI,39.32,Success,0
P003410,R003410,Cash,82.22,Success,0
P003411,R003411,UPI,66.96,Success,0
P003412,R003412,UPI,35.6,Success,0
P003413,R003413,UPI,113.0,Success,0
P003414,R003414,UPI,75.24,Success,5
P003415,R003415,Card,75.64,Pending,20
P003416,R003416,Card,64.04,Success,0
P003417,R003417,Card,62.42,Success,0
P003418,R003418,Cash,73.24,Success,0
P003419,R003419,UPI,85.54,Success,0
P003420,R003420,Cash,94.72,Success,0
P003421,R003421,UPI,81.08,Success,0
P003422,R003422,UPI,156.96,Success,5
P003423,R003423,Card,103.12,Success,0
P003424,R003424,Card,120.16,Success,0
P003425,R003425,UPI,80.2,Success,0
P003426,R003426,Cash,24.26,Success,0
P003427,R003427,Card,40.84,Success,0
P003428,R003428,Card,121.24,Success,5
P003429,R003429,UPI,59.8,Success,0
P003430,R003430,UPI,109.68,Success,0
P003431,R003431,UPI,82.76,Success,0
P003432,R003432,UPI,45.24,Success,0
P003433,R003433,Cash,92.88,Success,5
P003434,R003434,UPI,104.56,Success,0
P003435,R003435,Cash,52.42,Success,0
P003436,R003436,UPI,51.4,Success,0
P003437,R003437,UPI,83.64,Success,0
P003438,R003438,UPI,64.12,Success,0
P003439,R003439,UPI,62.28,Success,5
P003440,R003440,UPI,43.12,Success,5
P003441,R003441,UPI,106.16,Success,0
P003442,R003442,UPI,83.48,Success,0
P003443,R003443,UPI,75.64,Success,0
P003444,R003444,UPI,65.8,Success,0
P003445,R003445,UPI,72.68,Success,0
P003446,R003446,UPI,94.6,Success,10
P003447,R003447,UPI,77.32,Success,0
P003448,R003448,Card,191.2,Pending,20
P003449,R003449,Card,87.38,Success,0
P003450,R003450,Card,55.14,Success,10
P003451,R003451,UPI,41.84,Success,0
P003452,R003452,Card,252.4,Success,0
P003453,R003453,UPI,81.96,Success,10
P003454,R003454,UPI,122.56,Success,0
P003455,R003455,UPI,68.96,Success,0
P003456,R003456,UPI,96.16,Success,5
P003457,R003457,UPI,84.64,Success,0
P003458,R003458,Card,59.12,Success,5
P003459,R003459,UPI,83.32,Success,0
P003460,R003460,UPI,175.64,Success,0
P003461,R003461,Card,90.52,Success,0
P003462,R003462,Card,48.38,Success,0
P003463,R003463,UPI,44.2,Success,0
P003464,R003464,UPI,57.64,Success,0
P003465,R003465,UPI,44.96,Success,0
P003466,R003466,UPI,89.0,Success,0
P003467,R003467,UPI,94.2,Success,0
P003468,R003468,UPI,51.64,Success,0
P003469,R003469,UPI,72.44,Success,0
P003470,R003470,UPI,37.96,Success,0
P003471,R003471,Card,99.4,Success,0
P003472,R003472,UPI,129.88,Success,0
P003473,R003473,Card,68.36,Success,0
P003474,R003474,UPI,41.12,Success,0
P003475,R003475,Card,83.94,Success,0
P003476,R003476,Cash,36.86,Success,0
P003477,R003477,UPI,58.96,Success,5
P003478,R003478,UPI,58.2,Failed,0
P003479,R003479,Card,63.32,Success,0
P003480,R003480,Card,103.12,Success,0
P003481,R003481,Wallet,37.96,Success,0
P003482,R003482,Card,65.24,Success,0
P003483,R003483,UPI,54.76,Success,0
P003484,R003484,UPI,83.6,Success,0
P003485,R003485,UPI,44.9,Success,0
P003486,R003486,UPI,74.32,Success,0
P003487,R003487,UPI,55.12,Success,0
P003488,R003488,UPI,48.36,Success,0
P003489,R003489,UPI,156.92,Success,10
P003490,R003490,Wallet,39.24,Success,10
P003491,R003491,Card,64.48,Success,5
P003492,R003492,UPI,47.72,Success,0
P003493,R003493,UPI,43.3,Success,5
P003494,R003494,Card,76.0,Success,0
P003495,R003495,UPI,60.44,Success,20
P003496,R003496,UPI,58.48,Success,0
P003497,R003497,Card,66.04,Success,0
P003498,R003498,UPI,123.08,Success,10
P003499,R003499,UPI,125.48,Success,0
P003500,R003500,UPI,40.8,Success,0
P003501,R003501,UPI,99.08,Success,20
P003502,R003502,UPI,41.0,Success,0
P003503,R003503,UPI,55.24,Success,0
P003504,R003504,UPI,61.36,Success,0
P003505,R003505,Card,92.76,Success,5
P003506,R003506,Card,92.86,Success,20
P003507,R003507,Card,53.62,Success,20
P003508,R003508,UPI,84.98,Success,0
P003509,R003509,UPI,87.62,Success,0
P003510,R003510,UPI,59.66,Success,0
P003511,R003511,UPI,94.34,Failed,0
P003512,R003512,UPI,108.64,Success,0
P003513,R003513,Card,70.6,Success,5
P003514,R003514,Card,33.26,Success,0
P003515,R003515,UPI,47.88,Success,0
P003516,R003516,Card,49.28,Success,5
P003517,R003517,Wallet,94.2,Success,0
P003518,R003518,Cash,100.28,Success,0
P003519,R003519,UPI,92.28,Success,0
P003520,R003520,Card,75.42,Success,20
P003521,R003521,UPI,183.52,Success,0
P003522,R003522,Card,74.0,Success,10
P003523,R003523,UPI,59.24,Success,0
P003524,R003524,Card,102.04,Success,0
P003525,R003525,UPI,67.72,Success,5
P003526,R003526,Wallet,57.36,Success,5
P003527,R003527,Card,46.6,Success,0
P003528,R003528,UPI,82.12,Success,0
P003529,R003529,UPI,58.68,Success,5
P003530,R003530,Card,62.32,Success,0
P003531,R003531,UPI,41.58,Success,10
P003532,R003532,Card,99.2,Success,0
P003533,R003533,UPI,56.28,Success,0
P003534,R003534,Card,49.72,Success,0
P003535,R003535,UPI,73.48,Success,0
P003536,R003536,UPI,38.2,Success,0
P003537,R003537,UPI,168.12,Success,5
P003538,R003538,UPI,203.28,Success,0
P003539,R003539,UPI,70.48,Success,0
P003540,R003540,UPI,39.64,Pending,5
P003541,R003541,Cash,113.08,Success,0
P003542,R003542,UPI,67.56,Success,0
P003543,R003543,Card,42.32,Success,0
P003544,R003544,Card,37.92,Success,5
P003545,R003545,UPI,46.28,Success,0
P003546,R003546,Card,45.32,Success,0
P003547,R003547,Card,122.76,Success,0
P003548,R003548,Cash,76.26,Success,0
P003549,R003549,UPI,80.72,Pending,0
P003550,R003550,Card,57.16,Success,20
P003551,R003551,UPI,73.4,Success,0
P003552,R003552,UPI,44.34,Success,0
P003553,R003553,UPI,75.88,Success,0
P003554,R003554,UPI,97.56,Success,10
P003555,R003555,UPI,68.22,Success,10
P003556,R003556,Wallet,40.5,Success,10
P003557,R003557,Card,50.44,Success,0
P003558,R003558,Card,84.28,Success,0
P003559,R003559,UPI,86.0,Success,5
P003560,R003560,UPI,34.2,Success,0
P003561,R003561,Card,34.7,Success,0
P003562,R003562,Card,71.68,Success,0
P003563,R003563,UPI,45.72,Success,0
P003564,R003564,UPI,43.62,Success,10
P003565,R003565,Cash,57.92,Success,0
P003566,R003566,Wallet,71.08,Success,0
P003567,R003567,Wallet,47.4,Success,0
P003568,R003568,UPI,99.68,Success,10
P003569,R003569,Card,38.88,Success,0
P003570,R003570,UPI,294.4,Success,0
P003571,R003571,UPI,29.42,Success,0
P003572,R003572,Card,183.28,Success,0
P003573,R003573,Wallet,66.38,Success,20
P003574,R003574,UPI,61.32,Failed,5
P003575,R003575,Cash,68.08,Success,0
P003576,R003576,Card,59.04,Success,5
P003577,R003577,UPI,79.0,Success,0
P003578,R003578,Wallet,79.48,Success,20
P003579,R003579,UPI,73.96,Pending,0
P003580,R003580,UPI,78.8,Success,0
P003581,R003581,UPI,43.12,Success,5
P003582,R003582,Card,63.48,Success,20
P003583,R003583,Cash,44.36,Success,0
P003584,R003584,Card,59.44,Success,0
P003585,R003585,UPI,64.36,Success,0
P003586,R003586,Card,65.6,Success,0
P003587,R003587,UPI,44.6,Success,0
P003588,R003588,Card,55.6,Success,0
P003589,R003589,UPI,94.72,Success,5
P003590,R003590,Card,114.28,Success,0
P003591,R003591,Card,79.24,Success,0
P003592,R003592,Card,101.16,Success,20
P003593,R003593,UPI,109.04,Success,10
P003594,R003594,Card,31.94,Success,0
P003595,R003595,Card,76.96,Success,0
P003596,R003596,Wallet,151.36,Success,0
P003597,R003597,Cash,196.84,Success,0
P003598,R003598,UPI,63.88,Success,0
P003599,R003599,UPI,168.04,Success,0
P003600,R003600,Card,112.96,Success,0
P003601,R003601,UPI,62.32,Success,0
P003602,R003602,UPI,75.72,Success,5
P003603,R003603,UPI,88.36,Success,0
P003604,R003604,Card,56.08,Success,0
P003605,R003605,Card,50.86,Success,0
P003606,R003606,Cash,177.0,Success,5
P003607,R003607,UPI,78.48,Success,20
P003608,R003608,Card,110.04,Success,5
P003609,R003609,UPI,67.44,Success,5
P003610,R003610,Card,50.2,Success,0
P003611,R003611,UPI,69.88,Success,0
P003612,R003612,Card,71.68,Success,0
P003613,R003613,UPI,26.0,Success,0
P003614,R003614,Card,153.52,Success,0
P003615,R003615,Card,107.86,Success,0
P003616,R003616,UPI,50.36,Success,10
P003617,R003617,Wallet,86.42,Success,0
P003618,R003618,Card,65.92,Success,5
P003619,R003619,UPI,49.52,Success,0
P003620,R003620,Wallet,81.96,Success,0
P003621,R003621,Card,100.72,Success,0
P003622,R003622,UPI,99.92,Success,20
P003623,R003623,UPI,139.28,Success,0
P003624,R003624,UPI,96.44,Success,0
P003625,R003625,Cash,66.92,Failed,10
P003626,R003626,UPI,59.32,Success,0
P003627,R003627,Card,151.96,Success,0
P003628,R003628,UPI,41.3,Success,0
P003629,R003629,UPI,59.0,Success,0
P003630,R003630,UPI,51.64,Success,0
P003631,R003631,Card,95.32,Success,0
P003632,R003632,UPI,119.36,Success,0
P003633,R003633,UPI,83.32,Success,0
P003634,R003634,UPI,50.6,Success,0
P003635,R003635,UPI,107.02,Success,5
P003636,R003636,UPI,66.38,Success,10
P003637,R003637,UPI,185.32,Success,0
P003638,R003638,Card,47.48,Failed,0
P003639,R003639,UPI,62.76,Success,0
P003640,R003640,Card,92.08,Success,0
P003641,R003641,UPI,67.92,Success,5
P003642,R003642,UPI,105.28,Success,0
P003643,R003643,UPI,67.06,Success,5
P003644,R003644,Card,58.96,Failed,0
P003645,R003645,Card,117.0,Success,0
P003646,R003646,Card,56.44,Success,0
P003647,R003647,Cash,308.8,Success,5
P003648,R003648,UPI,62.72,Success,0
P003649,R003649,UPI,101.4,Success,0
P003650,R003650,UPI,52.56,Success,0
P003651,R003651,Card,130.72,Success,0
P003652,R003652,UPI,53.36,Success,0
P003653,R003653,UPI,125.88,Success,0
P003654,R003654,UPI,61.12,Success,0
P003655,R003655,Cash,87.4,Success,0
P003656,R003656,UPI,64.88,Success,0
P003657,R003657,UPI,46.4,Failed,5
P003658,R003658,UPI,115.6,Success,0
P003659,R003659,UPI,45.48,Success,0
P003660,R003660,Cash,62.76,Success,0
P003661,R003661,UPI,187.2,Success,5
P003662,R003662,UPI,61.46,Success,0
P003663,R003663,UPI,25.76,Success,0
P003664,R003664,Card,29.84,Pending,0
P003665,R003665,Card,28.46,Success,0
P003666,R003666,UPI,33.02,Success,0
P003667,R003667,UPI,92.32,Success,0
P003668,R003668,Wallet,43.86,Success,0
P003669,R003669,UPI,51.28,Success,0
P003670,R003670,UPI,77.16,Failed,0
