ride_id,driver_id,customer_id,vehicle_id,start_time,end_time,distance_km,fare_amount,payment_id,rating,city
R003067,D0292,C00193,V0194,2024-10-22 06:21:00,2024-10-22 06:51:00,8.84,146.08,P003067,5.0,Hyderabad
R003068,D0287,C02000,V0078,2025-05-30 17:53:00,2025-05-30 18:19:00,1.47,28.82,P003068,4.5,Hyderabad
R003069,D0278,C01975,V0214,2024-10-02 02:32:00,2024-10-02 03:04:00,7.81,66.86,P003069,4.7,Kolkata
R003070,D0227,C00271,V0128,2024-08-03 08:13:00,2024-08-03 08:45:00,9.58,111.64,P003070,4.7,Bangalore
R003071,D0067,C01852,V0199,2025-04-23 08:02:00,2025-04-23 08:40:00,9.98,159.76,P003071,4.2,Mumbai
R003072,D0119,C00912,V0044,2024-04-28 16:42:00,2024-04-28 17:22:00,8.06,136.72,P003072,4.5,Bangalore
R003073,D0231,C00234,V0107,2024-07-09 15:08:00,2024-07-09 15:19:00,1.58,58.96,P003073,4.3,Kolkata
R003074,D0167,C01779,V0088,2025-04-23 18:20:00,2025-04-23 18:41:00,6.5,97.0,P003074,4.7,Mumbai
R003075,D0185,C01312,V0053,2025-01-16 18:24:00,2025-01-16 18:33:00,2.03,41.24,P003075,4.8,Chennai
R003076,D0022,C01161,V0284,2024-02-04 10:44:00,2024-02-04 10:59:00,2.87,74.44,P003076,4.3,Bangalore
R003077,D0032,C01010,V0015,2024-04-17 20:22:00,2024-04-17 20:47:00,6.16,74.28,P003077,4.9,Bangalore
R003078,D0133,C01921,V0080,2024-01-09 05:26:00,2024-01-09 05:38:00,4.3,59.4,P003078,4.4,Pune
R003079,D0185,C00098,V0053,2025-05-01 10:21:00,2025-05-01 10:44:00,7.11,81.88,P003079,4.7,Chennai
R003080,D0266,C01386,V0133,2024-04-12 05:58:00,2024-04-12 06:24:00,6.83,80.98,P003080,5.0,Kolkata
R003081,D0086,C00513,V0024,2025-01-01 09:10:00,2025-01-01 09:13:00,0.82,49.84,P003081,4.6,Ahmedabad
R003082,D0167,C01544,V0088,2025-04-23 17:11:00,2025-04-23 17:18:00,1.34,45.72,P003082,4.5,Mumbai
R003083,D0084,C00843,V0261,2024-01-23 14:51:00,2024-01-23 15:19:00,6.23,84.84,P003083,4.4,Chennai
R003084,D0032,C01823,V0015,2025-04-12 18:36:00,2025-04-12 18:49:00,1.91,60.28,P003084,5.0,Bangalore
R003085,D0057,C01671,V0198,2025-03-21 23:25:00,2025-03-21 23:41:00,2.18,66.16,P003085,4.6,Chennai
R003086,D0181,C01196,V0222,2025-04-29 07:16:00,2025-04-29 07:43:00,5.68,64.08,P003086,4.6,Bangalore
R003087,D0135,C00817,V0146,2025-01-17 19:21:00,2025-01-17 19:59:00,10.04,105.32,P003087,4.1,Kolkata
R003088,D0293,C01837,V0198,2025-05-09 21:25:00,2025-05-09 21:51:00,7.15,125.8,P003088,3.7,Hyderabad
R003089,D0051,C01850,V0123,2024-11-03 01:59:00,2024-11-03 02:25:00,5.35,114.2,P003089,5.0,Delhi
R003090,D0038,C00194,V0099,2024-08-27 16:06:00,2024-08-27 16:41:00,7.08,62.48,P003090,5.0,Bangalore
R003091,D0237,C00672,V0023,2025-03-07 13:49:00,2025-03-07 14:16:00,4.7,62.6,P003091,4.0,Ahmedabad
R003092,D0032,C00333,V0015,2024-10-02 18:25:00,2024-10-02 18:39:00,3.87,55.96,P003092,5.0,Bangalore
R003093,D0025,C01050,V0217,2024-01-30 05:32:00,2024-01-30 05:54:00,3.79,52.74,P003093,3.9,Pune
R003094,D0170,C00448,V0132,2024-06-19 09:56:00,2024-06-19 10:50:00,13.59,203.08,P003094,4.0,Ahmedabad
R003095,D0300,C00512,V0271,2025-06-20 06:36:00,2025-06-20 07:14:00,8.91,146.92,P003095,4.5,Pune
R003096,D0294,C00950,V0133,2024-05-22 04:42:00,2024-05-22 05:03:00,7.33,63.98,P003096,4.3,Bangalore
R003097,D0144,C00416,V0105,2024-12-07 01:05:00,2024-12-07 01:37:00,9.01,74.06,P003097,4.5,Bangalore
R003098,D0294,C01443,V0133,2024-11-12 04:51:00,2024-11-12 05:07:00,4.2,55.2,P003098,4.2,Bangalore
R003099,D0266,C01468,V0133,2024-12-20 14:25:00,2024-12-20 15:12:00,11.66,89.96,P003099,4.6,Kolkata
R003100,D0163,C01897,V0286,2024-06-18 14:00:00,2024-06-18 14:24:00,4.16,44.96,P003100,4.7,Chennai
R003101,D0280,C00309,V0047,2024-05-31 06:56:00,2024-05-31 07:06:00,3.94,56.52,P003101,5.0,Chennai
R003102,D0139,C01387,V0084,2024-06-25 09:19:00,2024-06-25 09:32:00,4.71,96.52,P003102,4.7,Mumbai
R003103,D0047,C01890,V0054,2024-03-23 05:15:00,2024-03-23 05:45:00,6.2,114.4,P003103,4.4,Chennai
R003104,D0068,C00266,V0258,2024-07-27 13:05:00,2024-07-27 13:24:00,2.3,53.4,P003104,5.0,Ahmedabad
R003105,D0229,C01730,V0266,2024-09-07 04:43:00,2024-09-07 05:05:00,4.41,92.92,P003105,3.8,Bangalore
R003106,D0073,C01817,V0238,2025-07-22 11:00:00,2025-07-22 11:19:00,3.77,55.16,P003106,4.1,Kolkata
R003107,D0077,C00927,V0276,2025-05-03 05:22:00,2025-05-03 05:40:00,1.54,58.48,P003107,4.0,Chennai
R003108,D0175,C00110,V0202,2024-04-12 15:35:00,2024-04-12 15:55:00,5.33,103.96,P003108,4.3,Bangalore
R003109,D0076,C00950,V0230,2025-02-07 22:13:00,2025-02-07 22:39:00,5.9,110.8,P003109,5.0,Bangalore
R003110,D0176,C01519,V0141,2025-04-28 21:24:00,2025-04-28 21:34:00,1.98,31.88,P003110,3.9,Pune
R003111,D0044,C00040,V0170,2025-04-19 22:15:00,2025-04-19 22:35:00,2.42,54.52,P003111,4.5,Ahmedabad
R003112,D0068,C00094,V0258,2024-04-08 12:08:00,2024-04-08 12:19:00,1.54,37.32,P003112,4.5,Ahmedabad
R003113,D0237,C01047,V0023,2024-11-21 04:25:00,2024-11-21 04:31:00,1.01,33.08,P003113,4.4,Ahmedabad
R003114,D0113,C00742,V0134,2024-11-30 09:52:00,2024-11-30 10:04:00,2.27,67.24,P003114,4.3,Ahmedabad
R003115,D0234,C00696,V0158,2025-03-10 19:25:00,2025-03-10 19:28:00,0.88,32.04,P003115,4.7,Delhi
R003116,D0150,C01691,V0102,2025-06-30 02:22:00,2025-06-30 02:46:00,4.74,72.92,P003116,4.5,Delhi
R003117,D0075,C01892,V0067,2025-05-15 21:47:00,2025-05-15 21:54:00,1.62,37.96,P003117,4.6,Hyderabad
R003118,D0260,C00531,V0070,2025-08-23 00:14:00,2025-08-23 00:34:00,3.3,39.8,P003118,5.0,Chennai
R003119,D0021,C00881,V0241,2024-07-01 07:23:00,2024-07-01 07:37:00,2.84,84.08,P003119,5.0,Mumbai
R003120,D0078,C01871,V0047,2025-01-05 10:32:00,2025-01-05 10:39:00,0.88,42.04,P003120,4.1,Bangalore
R003121,D0275,C00123,V0051,2024-01-02 19:38:00,2024-01-02 19:50:00,2.84,74.08,P003121,4.6,Ahmedabad
R003122,D0033,C01376,V0281,2025-02-11 02:41:00,2025-02-11 02:44:00,1.36,56.32,P003122,4.1,Bangalore
R003123,D0010,C00236,V0097,2024-08-23 04:31:00,2024-08-23 05:00:00,6.48,117.76,P003123,4.7,Delhi
R003124,D0214,C00693,V0186,2024-07-11 01:13:00,2024-07-11 01:54:00,10.24,162.88,P003124,4.1,Pune
R003125,D0033,C01629,V0281,2024-11-05 13:05:00,2024-11-05 13:27:00,4.53,104.36,P003125,5.0,Bangalore
R003126,D0028,C01094,V0240,2024-12-13 12:41:00,2024-12-13 12:52:00,3.13,97.56,P003126,4.4,Bangalore
R003127,D0286,C00361,V0092,2024-07-03 13:09:00,2024-07-03 13:23:00,3.76,55.08,P003127,4.8,Pune
R003128,D0287,C01410,V0078,2024-10-18 09:24:00,2024-10-18 09:48:00,2.34,34.04,P003128,4.9,Hyderabad
R003129,D0196,C01642,V0174,2025-05-07 01:16:00,2025-05-07 01:42:00,3.78,105.36,P003129,4.1,Pune
R003130,D0089,C00506,V0180,2025-03-07 05:10:00,2025-03-07 05:23:00,4.12,89.44,P003130,5.0,Hyderabad
R003131,D0136,C01950,V0081,2025-02-11 21:33:00,2025-02-11 22:04:00,6.18,74.44,P003131,4.7,Mumbai
R003132,D0056,C00679,V0068,2024-04-18 14:51:00,2024-04-18 15:14:00,5.89,72.12,P003132,4.3,Bangalore
R003133,D0218,C01382,V0221,2024-03-25 11:43:00,2024-03-25 12:11:00,9.79,157.48,P003133,3.8,Bangalore
R003134,D0133,C00119,V0080,2024-04-13 20:55:00,2024-04-13 21:26:00,9.27,109.16,P003134,5.0,Pune
R003135,D0241,C00522,V0277,2025-02-18 00:10:00,2025-02-18 00:32:00,4.38,60.04,P003135,4.3,Pune
R003136,D0070,C01115,V0283,2024-11-22 04:36:00,2024-11-22 05:51:00,21.02,292.24,P003136,4.4,Kolkata
R003137,D0257,C01043,V0127,2025-06-03 12:43:00,2025-06-03 13:16:00,8.87,146.44,P003137,4.8,Kolkata
R003138,D0218,C00440,V0221,2025-04-10 00:31:00,2025-04-10 00:48:00,3.48,81.76,P003138,5.0,Bangalore
R003139,D0140,C00077,V0051,2025-02-15 13:49:00,2025-02-15 14:52:00,20.17,282.04,P003139,4.8,Ahmedabad
R003140,D0196,C00023,V0174,2024-02-25 09:27:00,2024-02-25 09:42:00,4.09,99.08,P003140,4.4,Pune
R003141,D0051,C01703,V0123,2024-09-21 23:40:00,2024-09-22 00:17:00,8.36,140.32,P003141,3.9,Delhi
R003142,D0035,C00104,V0027,2024-04-28 19:51:00,2024-04-28 20:10:00,4.42,93.04,P003142,5.0,Ahmedabad
R003143,D0189,C01443,V0025,2025-04-06 16:23:00,2025-04-06 16:50:00,4.54,47.24,P003143,4.9,Pune
R003144,D0029,C00657,V0069,2025-04-29 22:21:00,2025-04-29 22:42:00,5.35,52.1,P003144,4.2,Ahmedabad
R003145,D0179,C00092,V0299,2025-07-01 11:07:00,2025-07-01 11:11:00,1.48,57.76,P003145,4.5,Ahmedabad
R003146,D0023,C01948,V0220,2024-07-02 13:34:00,2024-07-02 14:11:00,10.87,85.22,P003146,4.8,Chennai
R003147,D0203,C00137,V0233,2025-01-27 21:05:00,2025-01-27 21:21:00,5.53,106.36,P003147,4.4,Pune
R003148,D0034,C01836,V0254,2024-06-02 00:21:00,2024-06-02 00:35:00,1.24,64.88,P003148,4.7,Delhi
R003149,D0166,C00085,V0279,2024-09-21 06:32:00,2024-09-21 06:45:00,1.96,63.52,P003149,5.0,Pune
R003150,D0213,C00229,V0009,2025-04-10 13:03:00,2025-04-10 13:23:00,5.06,110.72,P003150,4.7,Pune
R003151,D0220,C00162,V0088,2025-04-20 09:02:00,2025-04-20 09:36:00,8.64,94.12,P003151,5.0,Bangalore
R003152,D0093,C01974,V0255,2024-05-04 15:29:00,2024-05-04 15:49:00,2.25,77.0,P003152,4.9,Ahmedabad
R003153,D0266,C00334,V0133,2025-01-10 01:56:00,2025-01-10 02:05:00,2.18,33.08,P003153,4.5,Kolkata
R003154,D0283,C01623,V0090,2025-01-13 08:27:00,2025-01-13 08:50:00,2.12,65.44,P003154,4.2,Delhi
R003155,D0281,C01207,V0294,2024-12-11 21:18:00,2024-12-11 21:33:00,5.12,101.44,P003155,4.9,Delhi
R003156,D0019,C00036,V0250,2024-01-25 17:17:00,2024-01-25 17:32:00,3.29,79.48,P003156,4.3,Chennai
R003157,D0287,C00742,V0078,2024-07-02 09:22:00,2024-07-02 09:31:00,1.16,26.96,P003157,4.4,Hyderabad
R003158,D0152,C01779,V0015,2025-03-03 00:28:00,2025-03-03 01:00:00,7.63,86.04,P003158,4.7,Chennai
R003159,D0229,C00828,V0266,2024-11-28 09:40:00,2024-11-28 09:52:00,2.22,66.64,P003159,4.9,Bangalore
R003160,D0194,C01981,V0057,2024-02-06 19:07:00,2024-02-06 19:31:00,5.51,69.08,P003160,4.7,Delhi
R003161,D0118,C01997,V0253,2024-12-31 23:02:00,2024-12-31 23:17:00,2.98,47.88,P003161,4.1,Kolkata
R003162,D0010,C01853,V0097,2025-06-28 23:25:00,2025-06-28 23:45:00,3.48,91.76,P003162,4.9,Delhi
R003163,D0201,C00040,V0211,2024-09-11 05:05:00,2024-09-11 05:21:00,4.63,47.78,P003163,4.4,Bangalore
R003164,D0024,C00021,V0091,2025-07-01 03:08:00,2025-07-01 03:27:00,4.9,98.8,P003164,4.5,Ahmedabad
R003165,D0154,C01487,V0064,2024-05-28 20:31:00,2024-05-28 20:47:00,6.01,122.12,P003165,4.7,Hyderabad
R003166,D0072,C01315,V0184,2025-03-17 08:22:00,2025-03-17 08:40:00,3.64,83.68,P003166,4.7,Mumbai
R003167,D0015,C00375,V0216,2025-04-14 22:39:00,2025-04-14 23:15:00,8.3,91.4,P003167,5.0,Delhi
R003168,D0073,C00537,V0238,2024-09-06 23:52:00,2024-09-07 00:19:00,6.53,87.24,P003168,3.7,Kolkata
R003169,D0008,C01920,V0203,2025-06-20 18:29:00,2025-06-20 19:05:00,8.0,68.0,P003169,4.4,Chennai
R003170,D0216,C01240,V0188,2024-02-11 02:20:00,2024-02-11 02:34:00,2.39,64.12,P003170,3.8,Hyderabad
R003171,D0001,C00189,V0080,2025-01-16 01:09:00,2025-01-16 01:35:00,5.51,69.08,P003171,5.0,Bangalore
R003172,D0129,C00137,V0300,2024-04-13 12:32:00,2024-04-13 13:15:00,12.97,205.64,P003172,3.5,Mumbai
R003173,D0192,C00882,V0070,2024-03-21 10:59:00,2024-03-21 11:15:00,4.07,44.42,P003173,4.7,Kolkata
R003174,D0237,C00561,V0023,2024-11-05 13:25:00,2024-11-05 13:40:00,1.97,60.76,P003174,4.9,Ahmedabad
R003175,D0274,C01080,V0024,2024-01-23 05:47:00,2024-01-23 06:10:00,4.71,96.52,P003175,4.9,Kolkata
R003176,D0031,C01929,V0263,2024-09-20 23:41:00,2024-09-21 00:29:00,13.99,103.94,P003176,4.5,Mumbai
R003177,D0166,C00246,V0279,2024-03-22 13:07:00,2024-03-22 13:34:00,5.57,106.84,P003177,5.0,Pune
R003178,D0203,C01111,V0233,2024-07-15 18:16:00,2024-07-15 18:57:00,9.73,156.76,P003178,4.9,Pune
R003179,D0052,C01260,V0059,2024-11-06 19:32:00,2024-11-06 19:54:00,3.93,87.16,P003179,4.4,Chennai
R003180,D0213,C01616,V0009,2025-07-06 07:44:00,2025-07-06 08:04:00,4.14,109.68,P003180,4.8,Pune
R003181,D0103,C01838,V0235,2024-02-20 11:36:00,2024-02-20 11:51:00,4.82,48.92,P003181,5.0,Ahmedabad
R003182,D0019,C00762,V0250,2025-04-29 06:48:00,2025-04-29 07:01:00,1.32,55.84,P003182,4.7,Chennai
R003183,D0236,C00160,V0150,2025-03-23 08:47:00,2025-03-23 09:29:00,10.0,105.0,P003183,4.9,Kolkata
R003184,D0201,C00176,V0211,2024-07-09 08:32:00,2024-07-09 09:13:00,10.58,83.48,P003184,3.8,Bangalore
R003185,D0239,C01705,V0038,2024-02-16 19:25:00,2024-02-16 19:33:00,1.36,55.88,P003185,4.6,Pune
R003186,D0189,C01469,V0025,2024-07-04 21:18:00,2024-07-04 21:23:00,3.39,50.34,P003186,4.3,Pune
R003187,D0288,C00807,V0214,2024-10-06 00:26:00,2024-10-06 00:39:00,1.39,28.34,P003187,4.0,Kolkata
R003188,D0016,C00005,V0285,2024-07-31 00:50:00,2024-07-31 01:09:00,1.28,55.36,P003188,4.3,Delhi
R003189,D0269,C00821,V0140,2025-02-28 21:08:00,2025-02-28 21:18:00,1.95,63.4,P003189,4.7,Chennai
R003190,D0153,C01028,V0279,2024-10-08 08:29:00,2024-10-08 08:58:00,6.41,116.92,P003190,5.0,Kolkata
R003191,D0147,C01570,V0153,2024-11-21 03:14:00,2024-11-21 03:20:00,1.55,39.3,P003191,4.2,Ahmedabad
R003192,D0044,C00834,V0170,2024-08-18 00:45:00,2024-08-18 01:07:00,6.26,57.56,P003192,4.6,Ahmedabad
R003193,D0070,C00204,V0283,2024-11-28 07:04:00,2024-11-28 07:21:00,2.78,73.36,P003193,3.8,Kolkata
R003194,D0064,C01461,V0296,2024-10-21 23:45:00,2024-10-22 00:00:00,2.61,35.66,P003194,4.8,Chennai
R003195,D0213,C01633,V0009,2025-04-16 18:26:00,2025-04-16 18:50:00,1.62,59.44,P003195,4.2,Pune
R003196,D0104,C01882,V0290,2024-12-02 17:24:00,2024-12-02 17:36:00,1.16,34.28,P003196,3.7,Ahmedabad
R003197,D0109,C00514,V0152,2025-05-02 17:00:00,2025-05-02 17:15:00,1.38,36.04,P003197,4.5,Delhi
R003198,D0055,C00385,V0237,2024-12-17 10:20:00,2024-12-17 11:02:00,8.28,139.36,P003198,5.0,Chennai
R003199,D0127,C01658,V0123,2024-12-20 14:09:00,2024-12-20 14:44:00,6.19,114.28,P003199,5.0,Kolkata
R003200,D0122,C00122,V0273,2025-04-18 23:31:00,2025-04-18 23:50:00,3.31,39.86,P003200,4.9,Pune
R003201,D0224,C01819,V0019,2024-08-03 17:44:00,2024-08-03 17:58:00,1.76,71.12,P003201,4.2,Ahmedabad
R003202,D0076,C01431,V0230,2024-06-23 21:24:00,2024-06-23 21:37:00,2.17,66.04,P003202,5.0,Bangalore
R003203,D0224,C01711,V0019,2024-09-18 12:02:00,2024-09-18 12:32:00,8.14,137.68,P003203,4.6,Ahmedabad
R003204,D0120,C01103,V0214,2025-08-08 02:40:00,2025-08-08 02:46:00,0.97,25.82,P003204,4.4,Chennai
R003205,D0050,C00853,V0033,2025-05-13 17:22:00,2025-05-13 17:31:00,2.75,73.0,P003205,4.2,Kolkata
R003206,D0007,C00762,V0031,2024-03-26 06:47:00,2024-03-26 07:10:00,8.13,68.78,P003206,4.8,Ahmedabad
R003207,D0099,C00604,V0260,2025-06-26 11:19:00,2025-06-26 11:37:00,1.07,33.56,P003207,4.1,Bangalore
R003208,D0123,C00823,V0247,2024-10-25 10:28:00,2024-10-25 10:45:00,1.28,35.24,P003208,4.3,Pune
R003209,D0081,C00070,V0049,2025-04-23 00:09:00,2025-04-23 00:29:00,3.88,43.28,P003209,3.9,Delhi
R003210,D0169,C00889,V0019,2025-08-21 05:39:00,2025-08-21 06:03:00,5.59,117.08,P003210,4.6,Pune
R003211,D0130,C01306,V0215,2024-12-26 18:27:00,2024-12-26 18:52:00,3.24,50.92,P003211,3.9,Hyderabad
R003212,D0205,C00803,V0166,2025-03-01 00:48:00,2025-03-01 01:23:00,7.79,143.48,P003212,4.1,Bangalore
R003213,D0148,C00495,V0095,2024-10-17 17:47:00,2024-10-17 18:11:00,5.82,54.92,P003213,4.8,Delhi
R003214,D0116,C00143,V0057,2025-05-17 07:24:00,2025-05-17 07:59:00,7.65,86.2,P003214,4.9,Bangalore
R003215,D0136,C00613,V0081,2025-07-04 04:24:00,2025-07-04 04:38:00,1.82,49.56,P003215,4.2,Mumbai
R003216,D0002,C01385,V0119,2024-05-06 03:25:00,2024-05-06 03:40:00,2.11,32.66,P003216,5.0,Delhi
R003217,D0196,C01650,V0174,2024-08-11 06:07:00,2024-08-11 06:24:00,4.27,91.24,P003217,4.8,Pune
R003218,D0271,C01215,V0166,2025-08-07 09:11:00,2025-08-07 09:46:00,9.4,152.8,P003218,4.2,Mumbai
R003219,D0001,C01977,V0080,2024-06-11 23:25:00,2024-06-11 23:41:00,3.7,54.6,P003219,4.9,Bangalore
R003220,D0207,C00514,V0110,2025-07-17 13:22:00,2025-07-17 13:40:00,2.2,66.4,P003220,4.4,Pune
R003221,D0242,C00667,V0221,2024-08-10 13:57:00,2024-08-10 14:27:00,7.09,125.08,P003221,4.9,Ahmedabad
R003222,D0239,C00038,V0038,2024-10-12 10:49:00,2024-10-12 11:26:00,10.01,105.08,P003222,4.0,Pune
R003223,D0287,C01606,V0078,2025-01-06 20:06:00,2025-01-06 20:27:00,4.64,47.84,P003223,5.0,Hyderabad
R003224,D0202,C01255,V0043,2024-11-21 16:34:00,2024-11-21 17:08:00,8.37,70.22,P003224,4.4,Hyderabad
R003225,D0218,C01532,V0221,2025-06-29 12:14:00,2025-06-29 13:10:00,15.71,228.52,P003225,4.7,Bangalore
R003226,D0203,C00667,V0233,2025-02-17 15:48:00,2025-02-17 16:13:00,9.41,152.92,P003226,4.5,Pune
R003227,D0044,C01315,V0170,2025-04-20 09:52:00,2025-04-20 10:18:00,5.76,54.56,P003227,5.0,Ahmedabad
R003228,D0102,C00912,V0094,2025-04-05 05:59:00,2025-04-05 06:22:00,3.35,51.8,P003228,4.0,Chennai
R003229,D0201,C00545,V0211,2024-06-30 12:18:00,2024-06-30 12:58:00,12.13,92.78,P003229,4.8,Bangalore
R003230,D0084,C01731,V0261,2024-01-04 17:53:00,2024-01-04 18:49:00,16.65,158.2,P003230,5.0,Chennai
R003231,D0226,C00553,V0183,2024-12-08 14:41:00,2024-12-08 15:10:00,6.32,115.84,P003231,4.8,Ahmedabad
R003232,D0079,C01266,V0087,2024-06-25 21:58:00,2024-06-25 22:19:00,2.92,75.04,P003232,4.7,Hyderabad
R003233,D0045,C00948,V0195,2024-04-10 12:37:00,2024-04-10 12:50:00,1.28,35.24,P003233,4.6,Chennai
R003234,D0287,C00649,V0078,2025-03-04 13:26:00,2025-03-04 13:46:00,4.06,44.36,P003234,4.6,Hyderabad
R003235,D0119,C01922,V0044,2024-07-12 20:01:00,2024-07-12 20:24:00,4.81,107.72,P003235,4.8,Bangalore
R003236,D0013,C00221,V0006,2024-08-17 04:39:00,2024-08-17 04:56:00,3.57,53.56,P003236,4.8,Ahmedabad
R003237,D0095,C01825,V0047,2025-05-30 02:38:00,2025-05-30 02:48:00,1.67,38.36,P003237,4.8,Ahmedabad
R003238,D0059,C00745,V0187,2025-08-07 23:26:00,2025-08-08 00:18:00,13.46,201.52,P003238,5.0,Ahmedabad
R003239,D0244,C01462,V0244,2024-01-24 10:39:00,2024-01-24 11:03:00,3.28,79.36,P003239,4.5,Bangalore
R003240,D0075,C00254,V0067,2024-09-12 05:36:00,2024-09-12 06:13:00,9.33,99.64,P003240,4.7,Hyderabad
R003241,D0092,C00046,V0196,2025-04-28 21:05:00,2025-04-28 21:17:00,1.21,64.52,P003241,4.3,Bangalore
R003242,D0244,C01086,V0244,2025-01-14 00:47:00,2025-01-14 01:18:00,7.34,128.08,P003242,4.8,Bangalore
R003243,D0171,C01043,V0263,2025-02-02 17:32:00,2025-02-02 17:38:00,1.67,30.02,P003243,5.0,Mumbai
R003244,D0063,C00334,V0033,2024-07-16 05:29:00,2024-07-16 05:46:00,2.24,66.88,P003244,4.4,Delhi
R003245,D0115,C00335,V0049,2025-01-12 23:55:00,2025-01-13 00:30:00,7.11,62.66,P003245,4.7,Bangalore
R003246,D0111,C00677,V0154,2024-09-02 05:30:00,2024-09-02 06:04:00,5.16,50.96,P003246,4.8,Ahmedabad
R003247,D0122,C01940,V0273,2024-07-23 10:08:00,2024-07-23 10:19:00,0.99,25.94,P003247,4.4,Pune
R003248,D0247,C01254,V0258,2024-10-27 02:57:00,2024-10-27 03:09:00,2.97,48.76,P003248,4.0,Pune
R003249,D0022,C01689,V0284,2024-02-01 06:36:00,2024-02-01 06:52:00,1.46,67.52,P003249,4.8,Bangalore
R003250,D0051,C00747,V0123,2025-04-17 14:15:00,2025-04-17 14:33:00,2.2,66.4,P003250,4.7,Delhi
R003251,D0124,C00970,V0088,2025-03-30 07:50:00,2025-03-30 08:38:00,10.97,122.76,P003251,4.9,Hyderabad
R003252,D0153,C00427,V0279,2024-06-30 14:32:00,2024-06-30 14:35:00,1.06,52.72,P003252,5.0,Kolkata
R003253,D0046,C01439,V0271,2024-04-23 19:53:00,2024-04-23 20:33:00,7.28,137.36,P003253,3.9,Delhi
R003254,D0154,C01668,V0064,2024-12-05 05:15:00,2024-12-05 05:46:00,9.54,154.48,P003254,4.5,Hyderabad
R003255,D0188,C00743,V0074,2025-04-18 23:04:00,2025-04-18 23:18:00,2.33,67.96,P003255,4.5,Kolkata
R003256,D0127,C01566,V0123,2024-01-08 23:02:00,2024-01-08 23:18:00,2.24,66.88,P003256,4.6,Kolkata
R003257,D0189,C00213,V0025,2025-02-20 16:30:00,2025-02-20 16:49:00,3.3,39.8,P003257,4.6,Pune
R003258,D0246,C01722,V0079,2025-01-29 02:50:00,2025-01-29 02:57:00,0.96,32.68,P003258,4.0,Mumbai
R003259,D0113,C00617,V0134,2025-03-03 08:56:00,2025-03-03 09:13:00,1.83,61.96,P003259,4.6,Ahmedabad
R003260,D0061,C01642,V0232,2025-07-04 03:45:00,2025-07-04 04:08:00,4.11,89.32,P003260,4.6,Pune
R003261,D0093,C00770,V0255,2025-06-30 22:01:00,2025-06-30 22:12:00,1.12,53.44,P003261,5.0,Ahmedabad
R003262,D0092,C00916,V0196,2025-03-25 15:52:00,2025-03-25 16:12:00,2.51,70.12,P003262,5.0,Bangalore
R003263,D0107,C01787,V0124,2024-03-02 09:51:00,2024-03-02 10:15:00,4.56,94.72,P003263,4.2,Pune
R003264,D0019,C01526,V0250,2025-02-11 23:49:00,2025-02-12 00:09:00,2.9,74.8,P003264,4.1,Chennai
R003265,D0202,C01374,V0043,2024-02-10 11:25:00,2024-02-10 11:56:00,9.52,77.12,P003265,4.8,Hyderabad
R003266,D0252,C00252,V0093,2025-06-07 20:41:00,2025-06-07 20:54:00,0.99,51.88,P003266,5.0,Delhi
R003267,D0200,C00408,V0014,2025-03-26 13:50:00,2025-03-26 14:15:00,6.28,57.68,P003267,4.5,Bangalore
R003268,D0193,C00045,V0157,2024-05-07 03:09:00,2024-05-07 03:30:00,3.77,42.62,P003268,4.8,Hyderabad
R003269,D0088,C00578,V0200,2024-09-25 18:48:00,2024-09-25 19:11:00,4.75,97.0,P003269,4.9,Mumbai
R003270,D0168,C01867,V0007,2024-04-24 23:10:00,2024-04-24 23:48:00,5.91,55.46,P003270,4.7,Ahmedabad
R003271,D0196,C00325,V0174,2025-01-10 13:42:00,2025-01-10 13:45:00,1.7,60.4,P003271,4.3,Pune
R003272,D0272,C00470,V0288,2024-12-13 04:58:00,2024-12-13 05:26:00,4.53,57.18,P003272,4.8,Hyderabad
R003273,D0033,C00333,V0281,2024-09-05 15:13:00,2024-09-05 15:39:00,8.31,139.72,P003273,4.9,Bangalore
R003274,D0087,C01221,V0219,2024-09-27 03:21:00,2024-09-27 03:52:00,6.78,121.36,P003274,4.6,Hyderabad
R003275,D0120,C00500,V0214,2024-03-16 14:57:00,2024-03-16 15:07:00,1.41,28.46,P003275,4.9,Chennai
R003276,D0206,C00645,V0214,2025-05-18 07:48:00,2025-05-18 08:17:00,4.61,67.66,P003276,4.6,Delhi
R003277,D0183,C01885,V0231,2024-09-23 10:18:00,2024-09-23 10:28:00,1.35,28.1,P003277,4.8,Bangalore
R003278,D0100,C00397,V0116,2025-03-31 10:50:00,2025-03-31 11:04:00,2.3,33.8,P003278,4.4,Kolkata
R003279,D0001,C01386,V0080,2025-04-06 22:16:00,2025-04-06 22:33:00,1.36,35.88,P003279,4.0,Bangalore
R003280,D0205,C00242,V0166,2025-08-04 08:38:00,2025-08-04 08:44:00,2.23,66.76,P003280,4.0,Bangalore
R003281,D0031,C01404,V0263,2024-02-06 04:09:00,2024-02-06 04:30:00,3.18,39.08,P003281,5.0,Mumbai
R003282,D0011,C00671,V0218,2025-06-18 09:01:00,2025-06-18 09:24:00,5.31,103.72,P003282,4.4,Bangalore
R003283,D0252,C01893,V0093,2024-08-14 11:36:00,2024-08-14 12:05:00,6.12,113.44,P003283,4.3,Delhi
R003284,D0092,C00916,V0196,2025-01-06 22:18:00,2025-01-06 23:00:00,9.98,159.76,P003284,4.1,Bangalore
